       0.608387	      -0.450757	       0.319199	      -0.627915	       -0.35715	        1.07871	      0.0379507	        1.10646	      -0.406813	       -1.04835	     -0.0604616	     -0.0581138	       0.467274	
       0.612164	      -0.446578	       0.317648	      -0.631869	      -0.357363	        1.07849	      0.0397158	        1.10601	       -0.41455	       -1.04515	     -0.0527292	     -0.0608515	       0.467279	
       0.615946	      -0.442397	       0.316065	      -0.635815	      -0.357548	        1.07825	      0.0414827	        1.10548	      -0.422253	       -1.04188	     -0.0450311	     -0.0635966	       0.467284	
       0.619731	      -0.438213	       0.314452	      -0.639753	      -0.357704	        1.07801	      0.0432516	        1.10487	       -0.42992	       -1.03852	     -0.0373685	     -0.0663495	       0.467288	
       0.623521	      -0.434027	       0.312809	      -0.643682	      -0.357831	        1.07775	      0.0450225	         1.1042	       -0.43755	       -1.03509	     -0.0297428	     -0.0691106	       0.467293	
       0.627315	      -0.429839	       0.311134	      -0.647603	       -0.35793	        1.07748	      0.0467956	        1.10346	      -0.445142	       -1.03158	      -0.022155	     -0.0718802	       0.467297	
       0.631114	      -0.425649	       0.309429	      -0.651515	      -0.357999	         1.0772	      0.0485708	        1.10265	      -0.452694	       -1.02799	     -0.0146066	     -0.0746587	         0.4673	
       0.634918	      -0.421456	       0.307692	      -0.655419	      -0.358041	        1.07691	      0.0503483	        1.10177	      -0.460205	       -1.02432	    -0.00709862	     -0.0774465	       0.467304	
       0.638727	      -0.417261	       0.305925	      -0.659313	      -0.358053	        1.07661	      0.0521282	        1.10083	      -0.467674	       -1.02058	    0.000367619	     -0.0802439	       0.467306	
       0.642541	      -0.413064	       0.304127	      -0.663198	      -0.358038	         1.0763	      0.0539106	        1.09982	        -0.4751	       -1.01676	     0.00779096	     -0.0830513	       0.467309	
        0.64636	      -0.408866	       0.302298	      -0.667075	      -0.357994	        1.07598	      0.0556955	        1.09874	      -0.482481	       -1.01287	      0.0151703	      -0.085869	        0.46731	
       0.650185	      -0.404665	       0.300439	      -0.670942	      -0.357922	        1.07565	       0.057483	        1.09761	      -0.489816	       -1.00891	      0.0225043	     -0.0886976	       0.467311	
